shared-library,"/usr/local/bin/node",0x00002550,0x0020c7b6
shared-library,"/usr/lib/libssl.0.9.7.dylib",0x90b7d8c0,0x90b9df42
shared-library,"/usr/lib/libcrypto.0.9.7.dylib",0x9640e600,0x964a8c92
shared-library,"/usr/lib/libSystem.B.dylib",0x9728e0a0,0x973c26d0
shared-library,"/usr/lib/libstdc++.6.dylib",0x951b0fb4,0x951f8005
shared-library,"/usr/lib/libgcc_s.1.dylib",0x901b5780,0x901bc71e
shared-library,"/usr/lib/system/libmathCommon.A.dylib",0x976062b0,0x976071e7
profiler,"begin",1
tick,0x972e5c17,0xbfffed30,0x0,4
tick,0x73ad0c,0xbfffe85c,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x78cd0,0xbfffe7cc,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xffff0d50,0xbfffe800,0xffffffff,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xffff08c8,0xbfffe910,0xffffffff,0,0x73b056,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x769890,0xbfffe7d8,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x78ce4,0xbfffe734,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xbc6b0,0xbfffe77c,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x73b238,0xbfffe82c,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x582120,0xbfffe7e0,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x78d18,0xbfffe754,0x5821a0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x78cdf,0xbfffe754,0x5821a0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xffff08b1,0xbfffe800,0xffffffff,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x76959e,0xbfffe7cc,0x55d520,0,0x73aab2,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x7699ec,0xbfffe810,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x583a28,0xbfffe868,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x582f7f,0xbfffe7cc,0x1871d84,0,0x73a3ce,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x59e45b,0xbfffe7dc,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x7699f0,0xbfffe7cc,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xbdb53,0xbfffe7a0,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xbc6bb,0xbfffe730,0x0,0,0x73add5,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x78d29,0xbfffe7e4,0x5821a0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x5837e9,0xbfffe7e4,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xbe404,0xbfffe740,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x5984e1,0xbfffe7d0,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xbe2e0,0xbfffe79c,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e19b,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x73a6fc,0xbfffe7d8,0x10001e4,0,0x73a3ce,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x6f050,0xbfffe77c,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x5839e3,0xbfffe844,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e19b,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x73a2a5,0xbfffe7ac,0x71b23c,0,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x7699f9,0xbfffe7cc,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x582f2b,0xbfffe7cc,0x114e47c,0,0x73a3ce,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xbe2f4,0xbfffe70c,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b54b,0x72e1cb,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x58215e,0xbfffe7e0,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x582164,0xbfffe7e0,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xffff0d3f,0xbfffe800,0xffffffff,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x7137d,0xbfffe940,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e19b,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x769860,0xbfffe8a4,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x6fd6c,0xbfffe760,0x5821a0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x582131,0xbfffe79c,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x598220,0xbfffe764,0x71b23c,0,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x58558c,0xbfffe7d8,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x598251,0xbfffe86c,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b54b,0x72e1cb,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x73a9d8,0xbfffe7e4,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x768964,0xbfffe820,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x70bd5,0xbfffe7e0,0x0,0,0x73add5,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x769102,0xbfffe82c,0x71b23c,0,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x5837b3,0xbfffe7dc,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x73a9d8,0xbfffe828,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x712bd,0xbfffe7d0,0x5821a0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x6f082,0xbfffe7d0,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x59824e,0xbfffe7a8,0x71b23c,0,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x7678e2,0xbfffe830,0x71b23c,0,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xbc5cb,0xbfffe740,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xbe2f4,0xbfffe73c,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xbe359,0xbfffe760,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x769bc2,0xbfffe7a8,0x71b23c,0,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x6f088,0xbfffe7d0,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x7696d1,0xbfffe860,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x769740,0xbfffe820,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xffff0d48,0xbfffe800,0xffffffff,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x6fd40,0xbfffe720,0x5821a0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x73a9d8,0xbfffe7e4,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x7678f8,0xbfffe7ec,0x71b23c,0,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xb6f55,0xbfffe6d0,0x0,1
tick,0x58214c,0xbfffe7e0,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x73aab2,0xbfffe7e8,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x598220,0xbfffe7a8,0x71b23c,0,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x17df06,0xbfffe600,0x5821a0,0,0x58e198,0x73a70e,0x73a3ce,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x78d30,0xbfffe71c,0x5821a0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x7678ef,0xbfffe764,0x71b23c,0,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x6fd60,0xbfffe7b0,0x5821a0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x598257,0xbfffe7ec,0x71b23c,0,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x73a21f,0xbfffe800,0x71b23c,0,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x73ac75,0xbfffe7fc,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e19b,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x5984b1,0xbfffe78c,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x73b022,0xbfffe824,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x73a21f,0xbfffe864,0x71b23c,0,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e19b,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x6fd74,0xbfffe760,0x5821a0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x73a172,0xbfffe7c0,0x71b23c,0,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x70bec,0xbfffe800,0x0,0,0x73add5,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e19b,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x7140c,0xbfffe780,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xffff08bc,0xbfffe800,0xffffffff,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xffff0d48,0xbfffe910,0xffffffff,0,0x73b056,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x769a02,0xbfffe854,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x5839c4,0xbfffe774,0x71b23c,0,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x5837cc,0xbfffe934,0x55aca4,0,0x73aaa4,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e19b,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x73aa3d,0xbfffe7a4,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xbdb77,0xbfffe710,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x5984d7,0xbfffe8bc,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e19b,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x5839c0,0xbfffe840,0x71b23c,0,0x73ad81,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xffff0a4e,0xbfffe800,0xffffffff,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xffff0d3f,0xbfffe910,0xffffffff,0,0x73b056,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x78d18,0xbfffe7c4,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x5821ee,0xbfffe7c0,0x5821a0,0,0x73add5,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x769768,0xbfffe798,0x71b258,0,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0xffff08b7,0xbfffe800,0xffffffff,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
tick,0x6f082,0xbfffe740,0x0,0,0x73b056,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b048,0x73b6cb,0x72e161,0x72dccb,0x72e504,0x64055a,0x64075d,0x587f35,0x6418db,0x59f3f9
